Date,0,1,2,3,4,5,6,7,8,9
1999-06-28,-0.0008457134,-0.0008457134,-0.0008457134,-0.0008457134,-0.0008457134,-0.0008457134,-0.0008457134,-0.0008457134,-0.0008457134,-0.0008457134
1999-06-29,-0.0010820793,-0.0010820793,-0.0010820793,-0.0010820793,-0.0010820793,-0.0010820793,-0.0010820793,-0.0010820793,-0.0010820793,-0.0010820793
1999-06-30,0.00060053123,0.00060053123,0.00060053123,0.00060053123,0.00060053123,0.00060053123,0.00060053123,0.00060053123,0.00060053123,0.00060053123
1999-07-01,-0.00047245016,-0.00047245016,-0.00047245016,-0.00047245016,-0.00047245016,-0.00047245016,-0.00047245016,-0.00047245016,-0.00047245016,-0.00047245016
1999-07-02,-0.00064501294,-0.00064501294,-0.00064501294,-0.00064501294,-0.00064501294,-0.00064501294,-0.00064501294,-0.00064501294,-0.00064501294,-0.00064501294
1999-07-06,-0.0006240832,-0.0006240832,-0.0006240832,-0.0006240832,-0.0006240832,-0.0006240832,-0.0006240832,-0.0006240832,-0.0006240832,-0.0006240832
1999-07-07,-0.00012285472,-0.00012285472,-0.00012285472,-0.00012285472,-0.00012285472,-0.00012285472,-0.00012285472,-0.00012285472,-0.00012285472,-0.00012285472
1999-07-08,-0.00025078468,-0.00025078468,-0.00025078468,-0.00025078468,-0.00025078468,-0.00025078468,-0.00025078468,-0.00025078468,-0.00025078468,-0.00025078468
1999-07-09,4.819699e-05,4.819699e-05,4.819699e-05,4.819699e-05,4.819699e-05,4.819699e-05,4.819699e-05,4.819699e-05,4.819699e-05,4.819699e-05
1999-07-12,-4.2239786e-05,-4.2239786e-05,-4.2239786e-05,-4.2239786e-05,-4.2239786e-05,-4.2239786e-05,-4.2239786e-05,-4.2239786e-05,-4.2239786e-05,-4.2239786e-05
1999-07-13,-1.1016848e-05,-1.1016848e-05,-1.1016848e-05,-1.1016848e-05,-1.1016848e-05,-1.1016848e-05,-1.1016848e-05,-1.1016848e-05,-1.1016848e-05,-1.1016848e-05
1999-07-14,-0.00023889134,-0.00023889134,-0.00023889134,-0.00023889134,-0.00023889134,-0.00023889134,-0.00023889134,-0.00023889134,-0.00023889134,-0.00023889134
1999-07-15,-0.00039537996,-0.00039537996,-0.00039537996,-0.00039537996,-0.00039537996,-0.00039537996,-0.00039537996,-0.00039537996,-0.00039537996,-0.00039537996
1999-07-16,-0.00037525885,-0.00037525885,-0.00037525885,-0.00037525885,-0.00037525885,-0.00037525885,-0.00037525885,-0.00037525885,-0.00037525885,-0.00037525885
1999-07-19,0.00020476198,0.00020476198,0.00020476198,0.00020476198,0.00020476198,0.00020476198,0.00020476198,0.00020476198,0.00020476198,0.00020476198
1999-07-20,-0.00014508283,-0.00014508283,-0.00014508283,-0.00014508283,-0.00014508283,-0.00014508283,-0.00014508283,-0.00014508283,-0.00014508283,-0.00014508283
1999-07-21,-0.00014699204,-0.00014699204,-0.00014699204,-0.00014699204,-0.00014699204,-0.00014699204,-0.00014699204,-0.00014699204,-0.00014699204,-0.00014699204
1999-07-22,-0.0002893391,-0.0002893391,-0.0002893391,-0.0002893391,-0.0002893391,-0.0002893391,-0.0002893391,-0.0002893391,-0.0002893391,-0.0002893391
1999-07-23,-0.0014390177,-0.0014390177,-0.0014390177,-0.0014390177,-0.0014390177,-0.0014390177,-0.0014390177,-0.0014390177,-0.0014390177,-0.0014390177
1999-07-26,0.0023350979,0.0023350979,0.0023350979,0.0023350979,0.0023350979,0.0023350979,0.0023350979,0.0023350979,0.0023350979,0.0023350979
1999-07-27,0.00036781712,0.00036781712,0.00036781712,0.00036781712,0.00036781712,0.00036781712,0.00036781712,0.00036781712,0.00036781712,0.00036781712
1999-07-28,0.004349112,0.004349112,0.004349112,0.004349112,0.004349112,0.004349112,0.004349112,0.004349112,0.004349112,0.004349112
1999-07-29,0.0037855187,0.0037855187,0.0037855187,0.0037855187,0.0037855187,0.0037855187,0.0037855187,0.0037855187,0.0037855187,0.0037855187
1999-07-30,0.00037327083,0.00037327083,0.00037327083,0.00037327083,0.00037327083,0.00037327083,0.00037327083,0.00037327083,0.00037327083,0.00037327083
